timestamp,symbol,price,size,side,trade_id,venue
1783039673883751000,BTC-USD,61321.7,0.00091338,buy,1049268124,COINBASE
1783039674081350000,BTC-USD,61321.7,0.0026,buy,1049268125,COINBASE
1783039674082881000,BTC-USD,61321.7,0.00000074,buy,1049268126,COINBASE
1783039674082881000,BTC-USD,61319.78,0.00172254,buy,1049268127,COINBASE
1783039674176005000,BTC-USD,61316.46,0.00000016,buy,1049268128,COINBASE
1783039674176005000,BTC-USD,61314.93,0.000018,buy,1049268129,COINBASE
1783039674176005000,BTC-USD,61314,0.00023065,buy,1049268130,COINBASE
1783039675846339000,BTC-USD,61317.7,0.00005096,sell,1049268131,COINBASE
1783039675846339000,BTC-USD,61318,0.00407711,sell,1049268132,COINBASE
1783039675846339000,BTC-USD,61318,0.00407711,sell,1049268133,COINBASE
1783039675846339000,BTC-USD,61318.24,0.0076466,sell,1049268134,COINBASE
1783039675891933000,BTC-USD,61318.23,0.00000005,buy,1049268135,COINBASE
1783039675984612000,BTC-USD,61318.23,0.00000005,buy,1049268136,COINBASE
1783039676660106000,BTC-USD,61318.24,0.00792453,sell,1049268137,COINBASE
1783039676701007000,BTC-USD,61318.24,0.00001614,sell,1049268138,COINBASE
1783039677271392000,BTC-USD,61318.23,0.00000011,buy,1049268139,COINBASE
1783039677296048000,BTC-USD,61318.23,0.00000003,buy,1049268140,COINBASE
1783039677296201000,BTC-USD,61318.23,0.00029663,buy,1049268141,COINBASE
1783039677314109000,BTC-USD,61318.23,0.00000008,buy,1049268142,COINBASE
1783039677853411000,BTC-USD,61318.24,0.00029847,sell,1049268143,COINBASE
1783039677853411000,BTC-USD,61318.24,0.00279555,sell,1049268144,COINBASE
1783039678290406000,BTC-USD,61319.01,0.00005096,sell,1049268145,COINBASE
1783039678290406000,BTC-USD,61319.39,0.00005096,sell,1049268146,COINBASE
1783039678290406000,BTC-USD,61319.77,0.00028483,sell,1049268147,COINBASE
1783039678408630000,BTC-USD,61319.77,0.00379216,sell,1049268148,COINBASE
1783039678408630000,BTC-USD,61320.54,0.00407694,sell,1049268149,COINBASE
1783039678408630000,BTC-USD,61321.71,0.000018,sell,1049268150,COINBASE
1783039678408630000,BTC-USD,61321.98,0.01657432,sell,1049268151,COINBASE
1783039678433526000,BTC-USD,61321.97,0.00000011,buy,1049268152,COINBASE
1783039678774437000,BTC-USD,61322.2,0.00083034,buy,1049268153,COINBASE
1783039678802201000,BTC-USD,61322.21,0.00016,sell,1049268154,COINBASE
1783039679033167000,BTC-USD,61322.2,0.00003261,buy,1049268155,COINBASE
1783039679129994000,BTC-USD,61322.2,0.00000026,buy,1049268156,COINBASE
1783039680260958000,BTC-USD,61322.21,0.02325773,sell,1049268157,COINBASE
1783039680260958000,BTC-USD,61322.21,0.00038646,sell,1049268158,COINBASE
1783039680260958000,BTC-USD,61322.21,0.00019291,sell,1049268159,COINBASE
1783039680260958000,BTC-USD,61322.21,0.05196603,sell,1049268160,COINBASE
1783039680260958000,BTC-USD,61322.21,0.00029847,sell,1049268161,COINBASE
1783039680263194000,BTC-USD,61322.21,0.00000011,buy,1049268162,COINBASE
1783039680786406000,BTC-USD,61322.28,0.000024,buy,1049268163,COINBASE
1783039680909303000,BTC-USD,61322.28,0.00000007,buy,1049268164,COINBASE
1783039681283038000,BTC-USD,61322.29,0.00001614,sell,1049268165,COINBASE
1783039681373696000,BTC-USD,61322.28,0.00000006,buy,1049268166,COINBASE
1783039681889207000,BTC-USD,61322.29,0.00058992,sell,1049268167,COINBASE
1783039681915304000,BTC-USD,61322.29,0.00003212,sell,1049268168,COINBASE
1783039682146058000,BTC-USD,61322.28,0.00330681,buy,1049268169,COINBASE
1783039682146058000,BTC-USD,61322.28,0.00002127,buy,1049268170,COINBASE
1783039682146058000,BTC-USD,61322.05,0.0993572,buy,1049268171,COINBASE
1783039682146510000,BTC-USD,61322.05,0.03110156,buy,1049268172,COINBASE
1783039682146510000,BTC-USD,61322.02,0.00110579,buy,1049268173,COINBASE
1783039682670818000,BTC-USD,61314.93,0.0000001,buy,1049268174,COINBASE
1783039683029381000,BTC-USD,61314.94,0.00806984,sell,1049268175,COINBASE
1783039683041519000,BTC-USD,61314.94,0.00000326,sell,1049268176,COINBASE
1783039683062648000,BTC-USD,61314.94,0.00000016,sell,1049268177,COINBASE
1783039683591381000,BTC-USD,61314.93,0.00000019,buy,1049268178,COINBASE
1783039683638424000,BTC-USD,61314.93,0.00001771,buy,1049268179,COINBASE
1783039683638424000,BTC-USD,61312.59,0.0000149,buy,1049268180,COINBASE
1783039683683263000,BTC-USD,61312.62,0.00000007,buy,1049268181,COINBASE
1783039684235616000,BTC-USD,61313.96,0.00017684,sell,1049268182,COINBASE
1783039684378752000,BTC-USD,61311.99,0.00032288,sell,1049268183,COINBASE
1783039684385851000,BTC-USD,61311.99,0.00645817,sell,1049268184,COINBASE
1783039684977299000,BTC-USD,61311.99,0.00048433,sell,1049268185,COINBASE
1783039685776245000,BTC-USD,61311.99,0.00001614,sell,1049268186,COINBASE
1783039685901134000,BTC-USD,61311.99,0.00015741,sell,1049268187,COINBASE
1783039685983858000,BTC-USD,61311.99,0.00040364,sell,1049268188,COINBASE
1783039686228708000,BTC-USD,61311.99,0.00079236,sell,1049268189,COINBASE
1783039686325972000,BTC-USD,61311.99,0.00008579,sell,1049268190,COINBASE
1783039686937515000,BTC-USD,61311.99,0.00040361,sell,1049268191,COINBASE
1783039686970808000,BTC-USD,61311.99,0.00014659,sell,1049268192,COINBASE
1783039687117628000,BTC-USD,61311.99,0.00008072,sell,1049268193,COINBASE
1783039687139393000,BTC-USD,61311.99,0.00011737,sell,1049268194,COINBASE
1783039687139393000,BTC-USD,61311.99,0.00146754,sell,1049268195,COINBASE
1783039687291761000,BTC-USD,61311.99,0.00000032,sell,1049268196,COINBASE
1783039687312952000,BTC-USD,61311.98,0.00000009,buy,1049268197,COINBASE
1783039687803611000,BTC-USD,61311.99,0.00004843,sell,1049268198,COINBASE
1783039687860218000,BTC-USD,61311.99,0.00040361,sell,1049268199,COINBASE
1783039688329856000,BTC-USD,61311.99,0.00182861,sell,1049268200,COINBASE
1783039688691177000,BTC-USD,61311.99,0.00015466,sell,1049268201,COINBASE
1783039688702227000,BTC-USD,61311.99,0.00005962,sell,1049268202,COINBASE
1783039688702227000,BTC-USD,61311.99,0.00009646,sell,1049268203,COINBASE
1783039688702227000,BTC-USD,61312.76,0.00005097,sell,1049268204,COINBASE
1783039688702227000,BTC-USD,61313.14,0.00005097,sell,1049268205,COINBASE
1783039688702227000,BTC-USD,61313.22,0.00005097,sell,1049268206,COINBASE
1783039688702227000,BTC-USD,61313.52,0.00060219,sell,1049268207,COINBASE
1783039689037993000,BTC-USD,61314.94,0.0001574,sell,1049268208,COINBASE
1783039689153790000,BTC-USD,61314.94,0.00198089,sell,1049268209,COINBASE
1783039689257124000,BTC-USD,61314.93,0.00161614,buy,1049268210,COINBASE
1783039689401174000,BTC-USD,61314.94,0.00792418,sell,1049268211,COINBASE
1783039689467943000,BTC-USD,61314.94,0.00015741,sell,1049268212,COINBASE
1783039689479061000,BTC-USD,61314.94,0.00024219,sell,1049268213,COINBASE
1783039689513072000,BTC-USD,61314.94,0.00015741,sell,1049268214,COINBASE
1783039689558902000,BTC-USD,61314.94,0.00079236,sell,1049268215,COINBASE
1783039689912865000,BTC-USD,61314.94,0.00015741,sell,1049268216,COINBASE
1783039690010294000,BTC-USD,61314.94,0.00008072,sell,1049268217,COINBASE
1783039690318257000,BTC-USD,61314.94,0.00158472,sell,1049268218,COINBASE
1783039690415000000,BTC-USD,61314.94,0.00001614,sell,1049268219,COINBASE
1783039690599803000,BTC-USD,61314.94,0.00005624,sell,1049268220,COINBASE
1783039690659026000,BTC-USD,61314.93,0.00000019,buy,1049268221,COINBASE
1783039691874507000,BTC-USD,61314.93,0.00000028,buy,1049268222,COINBASE
1783039692092221000,BTC-USD,61314.93,0.0000001,buy,1049268223,COINBASE
1783039692461107000,BTC-USD,61314.94,0.00008708,sell,1049268224,COINBASE
1783039692621015000,BTC-USD,61314.93,0.00003261,buy,1049268225,COINBASE
1783039693126084000,BTC-USD,61314.94,0.00806984,sell,1049268226,COINBASE
1783039693136849000,BTC-USD,61314.94,0.00000326,sell,1049268227,COINBASE
1783039693148198000,BTC-USD,61314.94,0.00000016,sell,1049268228,COINBASE
1783039693192754000,BTC-USD,61314.93,0.00000006,buy,1049268229,COINBASE
1783039693391044000,BTC-USD,61314.93,0.0000003,buy,1049268230,COINBASE
1783039693720144000,BTC-USD,61314.94,0.02200392,sell,1049268231,COINBASE
1783039693720144000,BTC-USD,61314.94,0.00244638,sell,1049268232,COINBASE
1783039693720144000,BTC-USD,61314.94,0.00014468,sell,1049268233,COINBASE
1783039693720144000,BTC-USD,61315.71,0.00005097,sell,1049268234,COINBASE
1783039693970746000,BTC-USD,61316.09,0.00005097,sell,1049268235,COINBASE
1783039693970746000,BTC-USD,61316.17,0.00005097,sell,1049268236,COINBASE
1783039693970746000,BTC-USD,61316.46,0.00081546,sell,1049268237,COINBASE
1783039693991845000,BTC-USD,61316.47,0.00407721,sell,1049268238,COINBASE
1783039693991845000,BTC-USD,61316.47,0.00407721,sell,1049268239,COINBASE
1783039693991845000,BTC-USD,61317.24,0.00407716,sell,1049268240,COINBASE
1783039693991845000,BTC-USD,61317.39,0.00005096,sell,1049268241,COINBASE
1783039693993088000,BTC-USD,61318.01,0.00407711,sell,1049268242,COINBASE
1783039693995245000,BTC-USD,61319.54,0.00195896,sell,1049268243,COINBASE
1783039693995245000,BTC-USD,61319.97,0.00008302,sell,1049268244,COINBASE
1783039693995245000,BTC-USD,61319.98,0.00008303,sell,1049268245,COINBASE
1783039694047616000,BTC-USD,61321.71,0.000018,sell,1049268246,COINBASE
1783039694047616000,BTC-USD,61322.29,0.0003788,sell,1049268247,COINBASE
1783039694047616000,BTC-USD,61322.98,0.0001929,sell,1049268248,COINBASE
1783039694047616000,BTC-USD,61322.98,0.0260103,sell,1049268249,COINBASE
1783039694052471000,BTC-USD,61322.98,0.01708426,sell,1049268250,COINBASE
1783039694052471000,BTC-USD,61322.98,0.00059849,sell,1049268251,COINBASE
1783039694120988000,BTC-USD,61325.09,0.00008322,buy,1049268252,COINBASE
1783039694620025000,BTC-USD,61325.09,0.0000002,buy,1049268253,COINBASE
1783039694633314000,BTC-USD,61325.09,0.00000019,buy,1049268254,COINBASE
1783039694793294000,BTC-USD,61325.1,0.00001614,sell,1049268255,COINBASE
1783039695079287000,BTC-USD,61325.1,0.00000186,sell,1049268256,COINBASE
1783039695079287000,BTC-USD,61325.1,0.00007427,sell,1049268257,COINBASE
1783039695079287000,BTC-USD,61325.1,0.00037879,sell,1049268258,COINBASE
1783039695079287000,BTC-USD,61325.1,0.06270114,sell,1049268259,COINBASE
1783039695079287000,BTC-USD,61325.1,0.00118755,sell,1049268260,COINBASE
1783039695934008000,BTC-USD,61326.24,0.00000003,buy,1049268261,COINBASE
1783039695941875000,BTC-USD,61326.24,0.00000007,buy,1049268262,COINBASE
1783039696970971000,BTC-USD,61326.24,0.00003261,buy,1049268263,COINBASE
1783039697038285000,BTC-USD,61326.24,0.0000001,buy,1049268264,COINBASE
1783039697095077000,BTC-USD,61326.25,0.00017435,sell,1049268265,COINBASE
1783039697179573000,BTC-USD,61326.25,0.00011021,sell,1049268266,COINBASE
1783039697179573000,BTC-USD,61326.25,0.00066323,sell,1049268267,COINBASE
1783039698479634000,BTC-USD,61326.24,0.00000004,buy,1049268268,COINBASE
1783039698796357000,BTC-USD,61326.25,0.00068734,sell,1049268269,COINBASE
1783039698796357000,BTC-USD,61326.25,0.00098964,sell,1049268270,COINBASE
1783039698796357000,BTC-USD,61326.25,0.04967913,sell,1049268271,COINBASE
1783039698799899000,BTC-USD,61326.89,0.04904944,sell,1049268272,COINBASE
1783039698799899000,BTC-USD,61326.9,0.18075053,sell,1049268273,COINBASE
1783039699125124000,BTC-USD,61326.9,0.00001614,sell,1049268274,COINBASE
